utm_x,utm_y,elevation
478043.66464994365,6062041.751397812,-49.22148
478526.9738489919,6062041.751397812,-49.48789
479010.2830480402,6062041.751397812,-49.699696
479493.59224708844,6062041.751397812,-49.90925
479976.90144613676,6062041.751397812,-50.112946
480460.210645185,6062041.751397812,-50.312492
480943.5198442333,6062041.751397812,-50.52887
481426.82904328156,6062041.751397812,-50.71263
481910.1382423298,6062041.751397812,-50.893276
482393.4474413781,6062041.751397812,-51.07426
482876.75664042635,6062041.751397812,-51.251926
483360.0658394747,6062041.751397812,-51.45629
483843.37503852294,6062041.751397812,-51.63752
484326.6842375712,6062041.751397812,-51.819195
484809.99343661946,6062041.751397812,-52.00174
485293.30263566773,6062041.751397812,-52.185978
485776.611834716,6062041.751397812,-52.39768
486259.92103376426,6062041.751397812,-52.583447
486743.2302328126,6062041.751397812,-52.770687
487226.53943186085,6062041.751397812,-52.957527
487709.8486309091,6062041.751397812,-53.144623
488193.1578299574,6062041.751397812,-53.360687
488676.46702900564,6062041.751397812,-53.548515
489159.7762280539,6062041.751397812,-53.735676
489643.08542710217,6062041.751397812,-53.92375
490126.3946261505,6062041.751397812,-54.109726
490609.70382519875,6062041.751397812,-54.305603
491093.013024247,6062041.751397812,-54.447086
491576.3222232953,6062041.751397812,-54.581264
492059.63142234355,6062041.751397812,-54.721485
492542.9406213918,6062041.751397812,-54.851265
493026.2498204401,6062041.751397812,-54.995106
493509.55901948834,6062041.751397812,-55.135796
493992.86821853666,6062041.751397812,-55.27719
494476.1774175849,6062041.751397812,-55.413765
494959.4866166332,6062041.751397812,-55.475006
495442.79581568146,6062041.751397812,-55.38715
495926.1050147297,6062041.751397812,-55.17092
496409.414213778,6062041.751397812,-54.811817
496892.72341282625,6062041.751397812,-54.27869
497376.0326118746,6062041.751397812,-53.524193
497859.34181092284,6062041.751397812,-52.268703
498342.6510099711,6062041.751397812,-50.626682
498825.96020901937,6062041.751397812,-48.135254
467894.1714699299,6062519.321679754,-35.323074
468377.4806689782,6062519.321679754,-35.677643
468860.78986802645,6062519.321679754,-36.782887
469344.0990670747,6062519.321679754,-36.511513
469827.40826612303,6062519.321679754,-37.347923
470310.7174651713,6062519.321679754,-38.158592
470794.02666421956,6062519.321679754,-39.28614
471277.3358632678,6062519.321679754,-40.14061
471760.6450623161,6062519.321679754,-40.825336
472243.95426136436,6062519.321679754,-41.670326
472727.2634604126,6062519.321679754,-42.398605
473210.57265946094,6062519.321679754,-43.03493
473693.8818585092,6062519.321679754,-43.91765
474177.1910575575,6062519.321679754,-44.58574
474660.50025660574,6062519.321679754,-45.27279
475143.809455654,6062519.321679754,-45.930393
475627.11865470227,6062519.321679754,-46.47458
476110.42785375053,6062519.321679754,-47.0807
476593.73705279885,6062519.321679754,-47.4993
477077.0462518471,6062519.321679754,-48.00693
477560.3554508954,6062519.321679754,-48.481277
478043.66464994365,6062519.321679754,-48.905334
478526.9738489919,6062519.321679754,-49.456448
479010.2830480402,6062519.321679754,-49.69664
479493.59224708844,6062519.321679754,-49.911083
479976.90144613676,6062519.321679754,-50.116028
480460.210645185,6062519.321679754,-50.314484
480943.5198442333,6062519.321679754,-50.528114
481426.82904328156,6062519.321679754,-50.709522
481910.1382423298,6062519.321679754,-50.891068
482393.4474413781,6062519.321679754,-51.07282
482876.75664042635,6062519.321679754,-51.252815
483360.0658394747,6062519.321679754,-51.462578
483843.37503852294,6062519.321679754,-51.647346
484326.6842375712,6062519.321679754,-51.832867
484809.99343661946,6062519.321679754,-52.019817
485293.30263566773,6062519.321679754,-52.208538
485776.611834716,6062519.321679754,-52.4252
486259.92103376426,6062519.321679754,-52.615078
486743.2302328126,6062519.321679754,-52.806305
487226.53943186085,6062519.321679754,-52.9974
487709.8486309091,6062519.321679754,-53.18909
488193.1578299574,6062519.321679754,-53.410133
488676.46702900564,6062519.321679754,-53.603313
489159.7762280539,6062519.321679754,-53.796642
489643.08542710217,6062519.321679754,-53.991016
